product_id,url,name,company,function_code,primary_function
94954,https://www.masteryconnect.com/,masteryconnect,masteryconnect,LC , digital learning platforms
95253,http://www.edgenuity.com/,edgenuity,edgenuity inc.,LC , digital learning platforms
95731,http://docs.google.com/,google docs,google llc,LC , content creation & curation
95767,http://hapara.com/,hapara,hapara,CM , classroom engagement & instruction 
95859,http://remind.com/,remind,remind101,CM , classroom engagement & instruction 
95967,https://www.livescience.com,live science,future us inc,LC ,  resources & reference
96034,http://www.roomrecess.com/,roomrecess.com,roomrecess.com,LC ,  resources & reference 
96116,http://www.cliffsnotes.com,cliffsnotes,houghton mifflin harcourt,LC , study tools
96217,https://www.mathlearningcenter.org/,the math learning center,the math learning center,LC , courseware & textbooks
96706,http://www.cengage.com/s/mindtap-course-list,mindtap,cengage learning,LC , courseware & textbooks
97209,https://spark.adobe.com,adobe spark,adobe inc.,LC , content creation & curation
97280,http://www.newsela.com,newsela,newsela,LC , digital learning platforms
98001,http://www.dropbox.com,dropbox,dropbox,MULTI , other
98102,https://wow.boomlearning.com/search?collection=Featured,boom cards by boom learning,boom learning (a dba of omega labs inc.),LC , digital learning platforms
98128,https://www.blooket.com,blooket,blooket llc,LC , digital learning platforms
98265,http://quizlet.com/,quizlet,quizlet,LC , study tools
98402,https://www.reflexmath.com/,reflex math,"explorelearning, llc",LC , digital learning platforms
98468,https://gsuite.google.com/products/jamboard/,jamboard,google llc,LC , content creation & curation
98845,https://meet.google.com/_meet,meet,google llc,CM , virtual classroom 
99580,https://loom.com/,"loom - video recorder: screen, webcam and mic","loom, inc",CM , virtual classroom 
99789,https://www.evite.com,evite,evite,LC , content creation & curation
99916,https://drive.google.com/start,google drive,google llc,MULTI , other
